Company Name: MARKET PURCHASE
Phone No: 9894404450


Stock Summary Report
Dated: 06/09/2026 - 06/09/2026
Total Stock Value: 461023.1


Name,Batch No.,Item Code,Purchase Price,Selling Price,Stock Quantity,Stock Value,Item Category Name,MRP,batch no.,exp. date,mfg date
CONTAINER 450,Batch #1,280040629979,170.0,180.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CONTAINER 450,01/05/26,280040629979,180.0,190.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CONTAINER 450,01/04/26,280040629979,195.0,205.0,8.0 PCS,1560.0,PACKING,0.0,"","",""
CONTAINER 750,01/04/26,"",280.0,290.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CONTAINER 750,Batch #1,"",260.0,280.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CONTAINER 750,22/04/26,"",296.31,305.0,6.0 PCS,1777.86,PACKING,0.0,"","",""
CORIANDER POWDER,Batch #1,701819798773,170.0,200.0,3.0 PCS,510.0,"",0.0,"","",""
CORIANDER POWDER,15/08/26,701819798773,230.0,260.0,1.0 PCS,230.0,"",0.0,"","",""
CORN FLAKES,,478975842731,105.0,115.0,1.0 PCS,105.0,"",0.0,"","",""
CORN FLOUR,Batch #1,855628021823,55.0,70.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CORN FLOUR,25/03/26,855628021823,95.0,110.0,0.0 PCS,0.0,PACKING,0.0,"","",""
CRISPY CAJUN BREADING MIX,19/06/26,872826857581,310.0,349.0,2.0 PCS,620.0,"",0.0,"","",""
CRISPY CAJUN BREADING MIX,Batch #1,872826857581,579.6,599.0,0.0 PCS,0.0,"",0.0,"","",""
CUCUMBER,24/03/26,"",33.33,37.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,02/01/26,"",28.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,25/08/26,"",40.0,45.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,29/01/26,"",32.0,37.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,25/01/26,"",35.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,08/02/26,"",33.33,38.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,05/03/26,"",25.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,10/12/25,"",26.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,17/12/2025,"",35.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,24/12/26,"",26.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,Batch #1,"",24.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,27/04/26,"",28.6,33.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,22/04/26,"",45.0,43.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,24/04/26,"",27.0,33.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,16/12/25,"",30.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUCUMBER,05/09/26,"",45.0,48.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
CUP PLATE NO 6,,737195437415,170.0,200.0,2.0 PCS,340.0,accessories,0.0,"","",""
CUS CUS,14/12/2025,"",240.0,420.0,0.0 KGS,0.0,SEEDS,0.0,"","",""
CUS CUS,Batch #1,"",230.0,420.0,0.0 KGS,0.0,SEEDS,0.0,"","",""
CUS CUS,26/03/26,"",260.0,420.0,1.75 KGS,455.0,SEEDS,0.0,"","",""
CUSTARD APPLE 1.5KG,20/06/26,289297158809,353.0,370.0,4.0 PCS,1412.0,PULP,0.0,"","",""
CUSTARD APPLE 1.5KG,Batch #1,289297158809,333.33,342.0,11.0 PCS,3666.63,PULP,0.0,"","",""
CUSTERD APPLE KG,,63989648044,700.0,800.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
DAIRY MILK 10/-,02/01/26,"",510.0,543.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
DAIRY MILK 10/-,03/03/26,"",330.0,360.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
DAIRY MILK 10/-,Batch #1,"",490.0,543.0,14.0 PCS,6860.0,CHOCOLATE,0.0,"","",""
DARK FANTASY,13/06/26,341699691556,35.0,40.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
DARK FANTASY,Batch #1,341699691556,29.0,35.0,4.0 PCS,116.0,CHOCOLATE,0.0,"","",""
DATES CUTTING,25/01/26,775570703585,160.0,170.0,0.0 KGS,0.0,DATES,0.0,"","",""
DATES CUTTING,20/06/26.,775570703585,80.0,125.0,0.0 KGS,0.0,DATES,0.0,"","",""
DATES CUTTING,Batch #1,775570703585,128.0,160.0,-3.0 KGS,-384.0,DATES,0.0,"","",""
DATES CUTTING,20/06/26,775570703585,125.0,160.0,1.0 KGS,125.0,DATES,0.0,"","",""
DATES CUTTING,19/06/26,775570703585,125.0,160.0,45.0 KGS,5625.0,DATES,0.0,"","",""
DELI GLASS MUG 320 ML,Batch #1,"",82.44,100.0,-18.0 PCS,-1483.92,GLASS,0.0,"","",""
DELI GLASSWARE 275ML,Batch #1,198912695619,82.0,95.0,0.0 PCS,0.0,GLASS,0.0,"","",""
DELI GLASSWARE 300ML,,469487390971,75.0,140.0,3.0 PCS,225.0,GLASS,0.0,"","",""
DELI GLASSWARE 340ML,Batch #1,873882678345,82.44,107.5,-3.0 PCS,-247.32,GLASS,0.0,"","",""
DELIGHT MAYO KETCHUP,,988524636027,105.0,110.0,0.0 PCS,0.0,accessories,0.0,"","",""
DRAGON FRUIT,Batch #1,377747525815,65.0,75.0,0.0 PCS,0.0,"",0.0,"","",""
DRAGON FRUIT,26/07/26,377747525815,130.0,160.0,0.0 PCS,0.0,"",0.0,"","",""
DRAGON FRUIT,MUNDIR,377747525815,100.0,120.0,0.0 PCS,0.0,"",0.0,"","",""
DRAGON FRUIT,30/04/26,377747525815,60.0,70.0,0.0 PCS,0.0,"",0.0,"","",""
DRAGON FRUIT,10/7/26,377747525815,35.0,45.0,0.0 PCS,0.0,"",0.0,"","",""
DRAGON FRUIT,09/08/26,377747525815,120.0,140.0,0.0 PCS,0.0,"",0.0,"","",""
DRINKING CHOCOLATE KG,,149295427958,400.0,450.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
DV BLUE SYRUP 750ML,,8906071180110,485.0,540.0,4.0 PCS,1940.0,SYRUP,0.0,"","",""
DV CARAMEL SYRUP 750ML,,8906071180370,485.0,540.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
DV COFFEE SYRUP 750ML,,255328679759,485.0,540.0,5.0 PCS,2425.0,SYRUP,0.0,"","",""
DV GREEN APPLE SYRUP 750ML,,8906071180158,485.0,540.0,7.0 PCS,3395.0,SYRUP,0.0,"","",""
DV MENTA SYRUP 750ML,,8906071181162,485.0,540.0,6.0 PCS,2910.0,SYRUP,0.0,"","",""
DV STRAWBERRY SYRUP 750ML,,8906071181094,485.0,540.0,7.0 PCS,3395.0,SYRUP,0.0,"","",""
DV VANILLA SYRUP 750ML,,446410233617,485.0,540.0,6.0 PCS,2910.0,SYRUP,0.0,"","",""
DV WATERMELON SYRUP 750ML,,8906071181025,485.0,540.0,8.0 PCS,3880.0,SYRUP,0.0,"","",""
EXTRA HOT & SPICY ,Batch #1,257260845909,376.95,430.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
EXTRA HOT & SPICY ,06/08/26,257260845909,400.0,450.0,8.0 PCS,3200.0,MASALA POWDER,0.0,"","",""
FALOODA  GLASS 300ML,,840255607624,160.0,180.0,4.0 PCS,640.0,accessories,0.0,"","",""
FALOODA  SEMIYA,Batch #1,392235538379,26.19,34.0,1.0 PCS,26.19,accessories,0.0,"","",""
FALOODA  SEMIYA,28/07/26,392235538379,65.1,70.0,7.0 PCS,455.7,accessories,0.0,"","",""
FALOODA GLASS 129,,907899815282,90.0,129.0,6.0 PCS,540.0,accessories,0.0,"","",""
FALOODA GLASS 250ML,Batch #1,57117039214,180.0,200.0,0.0 PCS,0.0,"",0.0,"","",""
FALOODA GLASS 250ML,9/7/26,57117039214,110.0,130.0,-1.0 PCS,-110.0,"",0.0,"","",""
FALOODA GLASS 350ML,,653646441565,310.0,350.0,0.0 PCS,0.0,accessories,0.0,"","",""
FALOODA GLASS 350ML,Batch #1,134668936553,240.0,280.0,4.0 PCS,960.0,"",0.0,"","",""
FALOODA GLASS 350ML,15/06/26,134668936553,225.0,260.0,-3.0 PCS,-675.0,"",0.0,"","",""
FALOODA GLASS 500ML,,414636159290,91.66,105.0,0.0 PCS,0.0,accessories,0.0,"","",""
FALOODA GLASS FLOWER,,836026127831,90.0,110.0,5.0 PCS,450.0,accessories,0.0,"","",""
FALOODA GLASS NEW,,568680638280,50.0,89.0,3.0 PCS,150.0,accessories,0.0,"","",""
FALOODA MISS,,420035817784,45.0,55.0,0.0 PCS,0.0,accessories,0.0,"","",""
FIG GREEN,26/08/26,"",25.0,30.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
FIG GREEN,Batch #1,"",40.0,55.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
FIG GREEN,7/6/26,"",50.0,60.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
FIG GREEN,22/04/26,"",50.0,55.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
FISHY PLATE NO 1,Batch #1,953507165694,290.0,320.0,0.0 PCS,0.0,accessories,0.0,"","",""
FIVE STAR 5/-,Batch #1,994132189814,238.0,255.0,21.0 PCS,4998.0,CHOCOLATE,0.0,"","",""
FOOD COLUR RED,Batch #1,452667895933,58.0,70.0,5.0 PCS,290.0,"",0.0,"","",""
FORK PLASTIC,,155799198129,35.0,40.0,14.0 PCS,490.0,FORK,0.0,"","",""
FRECH FRIES BOX 100PCS,25/01/26,371842833145,170.0,260.0,0.0 PCS,0.0,BOX,0.0,"","",""
FRECH FRIES BOX 100PCS,04/04/26,371842833145,170.0,260.0,15.0 PCS,2550.0,BOX,0.0,"","",""
FRECH FRIES BOX 100PCS,Batch #1,371842833145,182.0,260.0,0.0 PCS,0.0,BOX,0.0,"","",""
FRENCH FRIES 6MM,Batch #1,269419185086,271.95,285.0,0.0 PCS,0.0,FROZEN,0.0,"","",""
FRENCH FRIES 6MM,23/12/25,269419185086,220.5,251.0,2.0 PCS,441.0,FROZEN,0.0,"","",""
FRESH CREAM ,Batch #1,8901262150118,194.0,228.0,2.0 PCS,388.0,accessories,0.0,"","",""
FRESH CREAM NEW,Batch #1,362919633941,72.0,75.0,24.0 PCS,1728.0,accessories,0.0,"","",""
GARAM MASALA 500G,06/08/26,458020977870,23.0,27.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
GARAM MASALA 500G,Batch #1,458020977870,230.5,245.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
GARBAGE BAG JUMBO,01/04/26,"",70.0,85.0,0.0 PCS,0.0,PACKING,0.0,"","",""
GARBAGE BAG JUMBO,25/05/26,"",85.0,90.0,0.0 PCS,0.0,PACKING,0.0,"","",""
GARBAGE BAG JUMBO,31/05/26,"",88.0,95.0,0.0 PCS,0.0,PACKING,0.0,"","",""
GARBAGE BAG JUMBO,12/04/26,"",65.0,75.0,6.0 PCS,390.0,PACKING,0.0,"","",""
GARBAGE BAG JUMBO,Batch #1,"",88.0,95.0,23.0 PCS,2024.0,PACKING,0.0,"","",""
GARLIC 1KG,13/04/26,"",110.0,150.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,Batch #1,"",0.0,0.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,08/12/25,"",80.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,17/12/2025,"",100.0,130.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,23/12/25,"",120.0,150.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,24/03/26,"",160.0,160.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GARLIC 1KG,14/1/26,"",140.0,160.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
GINGER,24/03/26,839900688175,50.0,60.0,0.0 PCS,0.0,"",0.0,"","",""
GINGER,Batch #1,839900688175,120.0,80.0,0.5 PCS,60.0,"",0.0,"","",""
GINGER,12/05/26,839900688175,80.0,110.0,0.0 PCS,0.0,"",0.0,"","",""
GINGER,19/05/26,839900688175,200.0,210.0,0.0 PCS,0.0,"",0.0,"","",""
GINGER,10/7/26,839900688175,160.0,180.0,0.0 PCS,0.0,"",0.0,"","",""
GLASS BUY ONE GET ONE,23/07/26,84781369999,210.0,420.0,0.0 PCS,0.0,GLASS,0.0,"","",""
GLASS BUY ONE GET ONE,Batch #1,84781369999,87.2,110.0,3.0 PCS,261.6,GLASS,0.0,"","",""
GLASS JUICE JAR,,527960533284,120.0,150.0,6.0 PCS,720.0,accessories,0.0,"","",""
GO CHEESE MOZZARELLA 2KG,,303525454740,934.5,960.0,1.0 PCS,934.5,FROZEN,0.0,"","",""
GO SANDWICH CHEES,Batch #1,28222430983,318.15,350.0,8.0 PCS,2545.2,CHEESE,0.0,"","",""
GRAPE BOX,13/03/26,"",330.0,350.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,27/04/26.,"",300.0,330.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,27/04/26,"",300.0,310.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,02/05/26,"",330.0,360.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,05/06/26,"",350.0,400.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,Batch #1,"",320.0,350.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE BOX,04/04/26,"",300.0,350.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE TRAY,Batch #1,"",0.0,0.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE TRAY,08/12/25,"",650.0,700.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE TRAY,13/12/2025,"",600.0,650.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE TRAY,28/04/06,"",750.0,800.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GRAPE TRAY,02/05/26,"",700.0,750.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
GREEN APPLE JELLY,,36865353789,140.0,180.0,2.0 PCS,280.0,accessories,0.0,"","",""
GREEN APPLE MOJITO,,825896989561,175.0,190.0,0.0 PCS,0.0,"",0.0,"","",""
HAND GLOVES,Batch #1,891704231050,20.0,30.0,0.0 PCS,0.0,"",0.0,"","",""
HAND GLOVES,22/05/26,891704231050,270.0,330.0,14.0 PCS,3780.0,"",0.0,"","",""
HORLICKS MAALA,Batch #1,720431307420,55.0,60.0,45.0 PCS,2475.0,COFFEE,0.0,"","",""
HOT AND SPICY MARINADE ,Batch #1,3991987336,259.35,280.0,5.0 PCS,1296.75,FROZEN,0.0,"","",""
ICE CREAM POWDER BLUEBERRY,Batch #1,197761341513,120.0,155.0,8.0 PCS,960.0,ICE CREAM POWDER,0.0,"","",""
ICE CREAM POWDER PISTA,Batch #1,327259900331,130.0,155.0,27.0 PCS,3510.0,ICE CREAM POWDER,0.0,"","",""
ICE CREAM POWDER STRABERRY,Batch #1,28733828016,130.0,155.0,48.0 PCS,6240.0,ICE CREAM POWDER,0.0,"","",""
ICE CREAM POWDER VANILA,04/04/26,651048826538,170.0,180.0,0.0 PCS,0.0,ICE CREAM POWDER,0.0,"","",""
ICE CREAM POWDER VANILA,24/01/26,651048826538,152.87,175.0,0.0 PCS,0.0,ICE CREAM POWDER,0.0,"","",""
ICE CREAM POWDER VANILA,Batch #1,651048826538,130.0,155.0,48.0 PCS,6240.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER  MANGO ,Batch #1,391445907639,130.0,155.0,29.0 PCS,3770.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER BLACKCURRANT,Batch #1,517562914321,130.0,155.0,54.0 PCS,7020.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER BUTTERSCOTCH ,13/12/25,795878196131,120.0,155.0,0.0 PCS,0.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER BUTTERSCOTCH ,10/02/26,795878196131,190.0,210.0,0.0 PCS,0.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER BUTTERSCOTCH ,Batch #1,795878196131,130.0,155.0,45.0 PCS,5850.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER CHOCOLATE,20/04/26,328965475706,360.0,399.0,0.0 PCS,0.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER CHOCOLATE,Batch #1,328965475706,95.0,125.0,39.0 PCS,3705.0,ICE CREAM POWDER,0.0,"","",""
ICECREAM POWDER KULFI,Batch #1,874876680731,130.0,155.0,52.0 PCS,6760.0,ICE CREAM POWDER,0.0,"","",""
JALAPENO BIG,,635245988772,300.0,350.0,3.0 PCS,900.0,accessories,0.0,"","",""
JALAPENO SLICED,Batch #1,534897710893,80.0,160.0,4.0 PCS,320.0,SYRUP,0.0,"","",""
JALJIRA 100ML,Batch #1,8906012960153,41.0,50.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
JALJIRA 100ML,02/05/26,8906012960153,40.0,50.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
JEERA POWDER KG,,625455176624,411.0,440.0,0.0 PCS,0.0,"",0.0,"","",""
KENFA ICE CREAM CUP,Batch #1,171633932403,105.0,135.0,0.0 PCS,0.0,GLASS,0.0,"","",""
KINFA KATHI,,365587919096,90.0,120.0,2.0 PCS,180.0,accessories,0.0,"","",""
KIS MISS YELLOW,16/01/26.,612505167002,320.0,360.0,0.0 KGS,0.0,KISS MISS,0.0,"","",""
KIS MISS YELLOW,16/01/26,612505167002,360.0,320.0,0.0 KGS,0.0,KISS MISS,0.0,"","",""
KIS MISS YELLOW,Batch #1,612505167002,280.0,360.0,0.0 KGS,0.0,KISS MISS,0.0,"","",""
KIS MISS YELLOW,18/03/26,612505167002,360.0,400.0,0.0 KGS,0.0,KISS MISS,0.0,"","",""
KIS MISS YELLOW,20/06/26,612505167002,275.0,320.0,3.9 KGS,1072.5,KISS MISS,0.0,"","",""
KIT KAT 10/-,28/12/25,"",370.0,385.0,0.0 BOX,0.0,CHOCOLATE,0.0,"","",""
KIT KAT 10/-,Batch #1,"",360.0,380.0,43.0 BOX,15480.0,CHOCOLATE,0.0,"","",""
KITCHEN CAP,Batch #1,174637462507,47.0,60.0,11.0 PCS,517.0,"",0.0,"","",""
KIWI FRUIT ,12/02/26,319638261065,70.0,90.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
KIWI FRUIT ,26/01/26,319638261065,60.0,80.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
KIWI FRUIT ,Batch #1,319638261065,90.0,110.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
KIWI FRUIT ,1/7/26,319638261065,110.0,120.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
KOREAN SMOKEY BBQ,,990110544931,367.5,400.0,4.0 PCS,1470.0,accessories,0.0,"","",""
LAVANDER ,,334404131133,470.0,490.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
LEAF PLATE 140,,642518166252,100.0,140.0,2.0 PCS,200.0,accessories,0.0,"","",""
LEMON ,24/03/26,"",70.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,07/05/26,"",130.0,140.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,16/02/26,"",45.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,17/02/26,"",50.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,24/02/26,"",55.56,70.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,25/02/26,"",60.0,70.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,13/04/26,"",90.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,03/03/26,"",70.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,Batch #1,"",30.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,14/12/2025,"",35.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,18/03/26,"",80.0,90.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,05/03/26,"",90.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,16/03/26,"",84.0,95.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,19/04/26,"",80.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,19/04/26/,"",60.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,27/04/26,"",100.0,125.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,10/02/26,"",40.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,18/04/26,"",75.0,90.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LEMON ,05/09/26,"",100.0,110.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,10/1/26,"",160.0,190.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,24/01/26,"",110.0,140.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,28/01/26,"",210.0,250.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,03/02/26,"",150.0,170.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,06/02/26,"",112.0,130.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,07/02/26,"",130.0,150.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,13/12/2025,"",120.0,140.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,Batch #1,"",110.0,140.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,15/03/26,"",80.0,130.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,14/12/2025,"",140.0,190.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LETTUCE,20/08/26,"",130.0,160.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
LIMARTUR GLASS 255ML,Batch #1,681353871738,165.0,190.0,0.0 PCS,0.0,GLASS,0.0,"","",""
LOTTE CHOCO PIE 1 BOX,01/04/26,"",145.0,155.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
LOTTE CHOCO PIE 1 BOX,Batch #1,"",195.0,220.0,0.0 PCS,0.0,CHOCOLATE,0.0,"","",""
LOTTE CHOCO PIE 1 BOX,14/08/26,"",140.0,155.0,23.0 PCS,3220.0,CHOCOLATE,0.0,"","",""
MALI KG,,794368103739,15.0,20.0,0.0 PCS,0.0,accessories,0.0,"","",""
MANGO CRUSH 750ML,,809108036455,150.0,160.0,0.0 PCS,0.0,accessories,0.0,"","",""
MANGO FRUITS,18/06/26,980298301737,20.0,30.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,26/02/26,980298301737,55.0,60.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,13/04/26,980298301737,35.0,50.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,02/03/26,980298301737,30.0,40.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,12/04/26,980298301737,35.0,45.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,Batch #1,980298301737,80.0,85.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,16/04/26,980298301737,45.0,55.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,14/03/26,980298301737,40.0,50.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,07/08/26,980298301737,70.0,80.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO FRUITS,15/08/26,980298301737,65.0,75.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MANGO SYRUP,,571869397191,190.0,210.0,0.0 PCS,0.0,"",0.0,"","",""
MANJA PODI,Batch #1,384491776272,115.0,140.0,0.0 PCS,0.0,ESSENCE,0.0,"","",""
MASALA FRIES ,20/06/26,"",139.0,180.0,6.0 PKT,834.0,FROZEN,0.0,"","",""
MASALA FRIES ,Batch #1,"",291.9,300.0,0.0 PKT,0.0,FROZEN,0.0,"","",""
MASALA FRIES ,18/04/26,"",302.4,317.0,0.0 PKT,0.0,FROZEN,0.0,"","",""
MASK,,976585324764,95.0,100.0,0.0 PCS,0.0,accessories,0.0,"","",""
MAYONNAISE CUP,Batch #1,836581158555,36.0,45.0,122.0 PCS,4392.0,PACKING,0.0,"","",""
MAYONNAISE POWDER ,16/01/26,"",362.25,420.0,0.0 PKT,0.0,MASALA POWDER,0.0,"","",""
MAYONNAISE POWDER ,NEW PURCHASE,"",420.0,470.0,39.0 PKT,16380.0,MASALA POWDER,0.0,"","",""
MAYONNAISE POWDER ,13/04/26,"",378.0,420.0,0.0 PKT,0.0,MASALA POWDER,0.0,"","",""
MAYONNAISE POWDER ,Batch #1,"",354.9,410.0,0.0 PKT,0.0,MASALA POWDER,0.0,"","",""
MILKY BAR10/-,Batch #1,538837942486,265.0,275.0,9.0 PCS,2385.0,CHOCOLATE,0.0,"","",""
MIXER CUTTER,Batch #1,720211330209,280.0,370.0,0.0 PCS,0.0,accessories,0.0,"","",""
MIXER CUTTER,26/06/26,720211330209,300.0,385.0,2.0 PCS,600.0,accessories,0.0,"","",""
MIXER WASHER,Batch #1,47245171859,20.0,25.0,11.0 PCS,220.0,accessories,0.0,"","",""
MIXI JAR,,342323840169,250.0,300.0,-1.0 PCS,-250.0,accessories,0.0,"","",""
MOJITO GLASS ,,232280709722,75.0,95.0,0.0 PCS,0.0,accessories,0.0,"","",""
MOZARELLA BAR,06/02/26,249157938366,472.5,530.0,0.0 PKT,0.0,CHEESE,0.0,"","",""
MOZARELLA BAR,Batch #1,249157938366,372.75,462.0,2.0 PKT,745.5,CHEESE,0.0,"","",""
MOZZARELLA CHEESE KG,Batch #1,68326084989,390.0,490.0,4.0 PCS,1560.0,FROZEN,0.0,"","",""
MUMTAZ FIG,Batch #1,6262235100311,90.0,135.0,1.0 PCS,90.0,DRY FIG,0.0,"","",""
MUNCH 5/-,13/04/26,"",145.0,152.0,0.0 BOX,0.0,CHOCOLATE,0.0,"","",""
MUNCH 5/-,Batch #1,"",138.0,147.0,27.0 BOX,3726.0,CHOCOLATE,0.0,"","",""
MUNCH 5/-,18/08/26,"",210.0,230.0,3.0 BOX,630.0,CHOCOLATE,0.0,"","",""
MUSAMBI,08/01/26,"",500.0,550.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,31/03/26,"",575.0,625.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,18/02/26,"",550.0,600.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,26/01/26,"",160.0,200.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,24/01/26,"",500.0,600.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,04/02/26,"",350.0,400.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
